,game_id,offense_team,defense_team,play_type,pass_type,target_name,cmpt_flag,yards
0,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Andre Johnson,I,0.0
1,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short middle,Coby Fleener,I,0.0
2,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Jesse James,C,5.0
3,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,Darrius Heyward-Bey,C,21.0
4,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short middle,Jesse James,C,5.0
5,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short middle,Jesse James,C,20.0
6,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,DeAngelo Williams,C,0.0
7,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Antonio Brown,C,16.0
8,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,Antonio Brown,I,0.0
9,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,Markus Wheaton,I,0.0
10,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,T.Y. Hilton,C,10.0
11,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,, ,I,0.0
12,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Frank Gore,I,0.0
13,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Griff Whalen,I,0.0
14,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep left,Jesse James,I,0.0
15,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep right,Darrius Heyward-Bey,I,0.0
16,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Coby Fleener,C,5.0
17,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Griff Whalen,C,4.0
18,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,deep middle,T.Y. Hilton,I,0.0
19,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Dan Herron,C,3.0
20,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep left,Markus Wheaton,I,0.0
21,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Antonio Brown,C,6.0
22,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Andre Johnson,C,16.0
23,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,deep left,Andre Johnson,C,28.0
24,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short middle,Frank Gore,C,9.0
25,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short middle,Antonio Brown,I,0.0
26,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Martavis Bryant,C,7.0
27,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Antonio Brown,C,3.0
28,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep right,Martavis Bryant,C,26.0
29,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep left,Antonio Brown,C,26.0
30,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,DeAngelo Williams,C,2.0
31,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,Antonio Brown,C,7.0
32,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Frank Gore,C,6.0
33,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Coby Fleener,C,1.0
34,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,Markus Wheaton,I,0.0
35,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,DeAngelo Williams,C,10.0
36,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep right,Markus Wheaton,C,18.0
37,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep right,Antonio Brown,C,22.0
38,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short middle,DeAngelo Williams,C,15.0
39,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep middle,Markus Wheaton,C,27.0
40,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short middle,Martavis Bryant,I,0.0
41,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,DeAngelo Williams,I,0.0
42,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Markus Wheaton,C,5.0
43,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Frank Gore,I,0.0
44,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Griff Whalen,I,0.0
45,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,DeAngelo Williams,C,4.0
46,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep right,Martavis Bryant,C,68.0
47,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,deep right,T.Y. Hilton,C,19.0
48,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Dwayne Allen,C,6.0
49,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Zurlon Tipton,I,0.0
50,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,Roosevelt Nix,I,0.0
51,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,, ,I,0.0
52,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep right,Antonio Brown,I,0.0
53,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep right,Martavis Bryant,I,0.0
54,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short middle,Coby Fleener,C,6.0
55,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Frank Gore,C,34.0
56,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,T.Y. Hilton,C,7.0
57,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Coby Fleener,I,0.0
58,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short middle,Zurlon Tipton,C,7.0
59,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Griff Whalen,I,0.0
60,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep left,Jesse James,I,0.0
61,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep left,Antonio Brown,C,48.0
62,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short middle,Martavis Bryant,I,0.0
63,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short left,Antonio Brown,C,5.0
64,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Coby Fleener,C,8.0
65,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,, ,I,0.0
66,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Martavis Bryant,C,13.0
67,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,short right,Antonio Brown,C,7.0
68,010a5f1e-3af5-48d6-a610-7149cefb6957,PIT,IND,pass,deep middle,Martavis Bryant,I,0.0
69,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Dan Herron,C,6.0
70,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,, ,I,0.0
71,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,Griff Whalen,I,0.0
72,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short middle,Donte Moncrief,C,33.0
73,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,deep middle,Coby Fleener,I,0.0
74,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short left,Dan Herron,C,7.0
75,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short middle,Griff Whalen,C,5.0
76,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,, ,I,0.0
77,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,short right,T.Y. Hilton,I,0.0
78,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,, ,I,0.0
79,010a5f1e-3af5-48d6-a610-7149cefb6957,IND,PIT,pass,deep middle,Coby Fleener,I,0.0
80,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short right,Andre Roberts,C,4.0
81,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short right,DeSean Jackson,I,0.0
82,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jordan Reed,C,12.0
83,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jordan Reed,C,9.0
84,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,, ,I,0.0
85,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short middle,Greg Jennings,C,8.0
86,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep right,DeSean Jackson,I,0.0
87,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short middle,Pierre Garcon,C,12.0
88,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jordan Reed,I,0.0
89,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep right,Pierre Garcon,C,18.0
90,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jordan Cameron,I,0.0
91,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short left,Jarvis Landry,C,8.0
92,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short middle,Jarvis Landry,C,5.0
93,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jarvis Landry,I,0.0
94,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short middle,Jarvis Landry,I,0.0
95,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Pierre Garcon,C,14.0
96,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short right,Jordan Reed,I,0.0
97,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,deep left,Dion Sims,I,0.0
98,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jordan Cameron,C,6.0
99,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Damien Williams,C,3.0
100,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep middle,Pierre Garcon,C,22.0
101,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jordan Reed,C,6.0
102,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Pierre Garcon,C,4.0
103,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Derek Carrier,C,9.0
104,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short right,Ryan Grant,I,0.0
105,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jordan Reed,C,4.0
106,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,deep right,Jordan Cameron,C,27.0
107,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Greg Jennings,C,11.0
108,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,, ,I,0.0
109,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,deep right,Kenny Stills,I,0.0
110,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Kenny Stills,C,12.0
111,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,deep right,Jordan Cameron,I,0.0
112,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jordan Cameron,C,13.0
113,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jarvis Landry,I,0.0
114,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Rishard Matthews,C,3.0
115,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short middle,Rishard Matthews,C,15.0
116,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jordan Cameron,I,0.0
117,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,deep right,Jordan Cameron,C,27.0
118,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short left,Jarvis Landry,C,6.0
119,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Rishard Matthews,I,0.0
120,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,, ,I,0.0
121,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short right,Darrel Young,C,0.0
122,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jamison Crowder,C,0.0
123,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short middle,Rishard Matthews,C,7.0
124,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short left,Jarvis Landry,C,4.0
125,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,, ,I,0.0
126,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short left,Greg Jennings,C,10.0
127,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Pierre Garcon,C,6.0
128,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,, ,I,0.0
129,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep middle,Jordan Reed,C,25.0
130,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short middle,Derek Carrier,C,-1.0
131,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short right,Pierre Garcon,C,9.0
132,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Chris Thompson,C,7.0
133,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jarvis Landry,C,11.0
134,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short middle,Jarvis Landry,C,20.0
135,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short left,Kenny Stills,I,0.0
136,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short left,Jordan Cameron,I,0.0
137,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Jarvis Landry,C,-7.0
138,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short left,Jarvis Landry,C,6.0
139,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Andre Roberts,I,0.0
140,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep middle,Andre Roberts,C,18.0
141,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jordan Reed,C,3.0
142,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short middle,Ryan Grant,C,15.0
143,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,, ,I,0.0
144,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep right,Jordan Reed,I,0.0
145,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep left,Pierre Garcon,I,0.0
146,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Rishard Matthews,C,9.0
147,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,deep right,Jarvis Landry,I,0.0
148,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short middle,Rishard Matthews,I,0.0
149,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,deep left,Pierre Garcon,I,0.0
150,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short middle,Andre Roberts,C,14.0
151,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short middle,Pierre Garcon,C,12.0
152,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Jordan Reed,C,4.0
153,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short left,Chris Thompson,I,0.0
154,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,WAS,MIA,pass,short middle,Jordan Reed,I,0.0
155,0141a0a5-13e5-4b28-b19f-0c3923aaef6e,MIA,WAS,pass,short right,Lamar Miller,C,22.0
156,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Roosevelt Nix,C,10.0
157,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Antonio Brown,C,8.0
158,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,, ,I,0.0
159,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Martavis Bryant,C,5.0
160,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Heath Miller,I,0.0
161,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Isaiah Crowell,I,0.0
162,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,deep left,Travis Benjamin,C,61.0
163,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Brian Hartline,I,0.0
164,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Travis Benjamin,C,6.0
165,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep right,Antonio Brown,I,0.0
166,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep middle,Antonio Brown,I,0.0
167,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short middle,Antonio Brown,C,16.0
168,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Heath Miller,C,1.0
169,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep right,Martavis Bryant,C,44.0
170,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short middle,Markus Wheaton,C,7.0
171,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Antonio Brown,I,0.0
172,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Travis Benjamin,C,4.0
173,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Duke Johnson,C,1.0
174,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Duke Johnson,C,3.0
175,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,deep left,Brian Hartline,C,17.0
176,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Brian Hartline,I,0.0
177,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Andrew Hawkins,C,0.0
178,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Duke Johnson,C,4.0
179,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short middle,Antonio Brown,C,8.0
180,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Antonio Brown,C,10.0
181,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep left,Antonio Brown,I,0.0
182,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep right,Martavis Bryant,C,64.0
183,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Gary Barnidge,C,17.0
184,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Gary Barnidge,C,18.0
185,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Andrew Hawkins,C,8.0
186,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,, ,I,0.0
187,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Gary Barnidge,C,7.0
188,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,, ,I,0.0
189,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Antonio Brown,C,3.0
190,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Antonio Brown,C,11.0
191,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Jesse James,C,2.0
192,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep middle,Heath Miller,C,27.0
193,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep left,Martavis Bryant,I,0.0
194,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,DeAngelo Williams,I,0.0
195,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Heath Miller,C,8.0
196,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,, ,I,0.0
197,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Antonio Brown,C,4.0
198,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Andrew Hawkins,C,16.0
199,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,DeAngelo Williams,C,15.0
200,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Markus Wheaton,C,11.0
201,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Antonio Brown,C,3.0
202,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Antonio Brown,I,0.0
203,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Martavis Bryant,I,0.0
204,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,deep left,Travis Benjamin,I,0.0
205,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep middle,Antonio Brown,C,20.0
206,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep right,Martavis Bryant,C,32.0
207,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Travis Benjamin,C,10.0
208,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,, ,I,0.0
209,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Brian Hartline,C,15.0
210,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Gary Barnidge,C,5.0
211,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,, ,I,0.0
212,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Gary Barnidge,C,11.0
213,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Antonio Brown,I,0.0
214,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep right,Antonio Brown,I,0.0
215,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep left,Antonio Brown,I,0.0
216,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Martavis Bryant,C,5.0
217,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short middle,Heath Miller,I,0.0
218,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short middle,Martavis Bryant,I,0.0
219,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Andrew Hawkins,C,11.0
220,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Brian Hartline,C,10.0
221,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Isaiah Crowell,C,4.0
222,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Andrew Hawkins,C,16.0
223,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Travis Benjamin,I,0.0
224,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Duke Johnson,C,10.0
225,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Travis Benjamin,C,8.0
226,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,, ,I,0.0
227,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Brian Hartline,C,5.0
228,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,, ,I,0.0
229,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Andrew Hawkins,C,6.0
230,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Andrew Hawkins,C,12.0
231,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Andrew Hawkins,I,0.0
232,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short left,Martavis Bryant,I,0.0
233,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short middle,Heath Miller,I,0.0
234,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Gary Barnidge,C,7.0
235,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short right,Heath Miller,C,4.0
236,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,deep right,Martavis Bryant,I,0.0
237,017ee8c5-aaba-46a4-81a7-2f17508f4c84,PIT,CLE,pass,short middle,Antonio Brown,C,56.0
238,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short middle,Travis Benjamin,C,2.0
239,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short left,Brian Hartline,C,21.0
240,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,deep right,Taylor Gabriel,C,20.0
241,017ee8c5-aaba-46a4-81a7-2f17508f4c84,CLE,PIT,pass,short right,Travis Benjamin,C,22.0
